time_utc,sat,signal_code,station,CN0_dBHz
2025-01-01 00:02:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.38
2025-01-01 00:02:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.28
2025-01-01 00:02:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.75
2025-01-01 00:02:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.28
2025-01-01 00:02:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.28
2025-01-01 00:02:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,32.28
2025-01-01 00:02:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.78
2025-01-01 00:02:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.91
2025-01-01 00:02:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.38
2025-01-01 00:02:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.16
2025-01-01 00:02:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.88
2025-01-01 00:02:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.03
2025-01-01 00:02:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.78
2025-01-01 00:02:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.41
2025-01-01 00:02:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.16
2025-01-01 00:03:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,32.88
2025-01-01 00:03:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.09
2025-01-01 00:03:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:03:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.75
2025-01-01 00:03:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,17.53
2025-01-01 00:03:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.91
2025-01-01 00:03:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.56
2025-01-01 00:03:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,56.00
2025-01-01 00:03:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,31.06
2025-01-01 00:03:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.66
2025-01-01 00:03:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,32.88
2025-01-01 00:03:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.50
2025-01-01 00:03:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:03:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.38
2025-01-01 00:03:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,16.56
2025-01-01 00:03:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,19.59
2025-01-01 00:03:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.28
2025-01-01 00:03:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.38
2025-01-01 00:03:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.81
2025-01-01 00:03:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.09
2025-01-01 00:04:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,32.47
2025-01-01 00:04:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.69
2025-01-01 00:04:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,28.00
2025-01-01 00:04:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.41
2025-01-01 00:04:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,16.47
2025-01-01 00:04:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,19.06
2025-01-01 00:04:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.41
2025-01-01 00:04:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.28
2025-01-01 00:04:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.81
2025-01-01 00:04:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.09
2025-01-01 00:04:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,31.75
2025-01-01 00:04:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.50
2025-01-01 00:04:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,24.91
2025-01-01 00:04:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.06
2025-01-01 00:04:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,16.62
2025-01-01 00:04:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.03
2025-01-01 00:04:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.88
2025-01-01 00:04:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.41
2025-01-01 00:04:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,31.12
2025-01-01 00:04:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.28
2025-01-01 00:05:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,31.81
2025-01-01 00:05:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.88
2025-01-01 00:05:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,23.59
2025-01-01 00:05:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,16.56
2025-01-01 00:05:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.12
2025-01-01 00:05:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,16.66
2025-01-01 00:05:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.94
2025-01-01 00:05:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.91
2025-01-01 00:05:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.19
2025-01-01 00:05:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.84
2025-01-01 00:05:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.34
2025-01-01 00:05:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,32.16
2025-01-01 00:05:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.47
2025-01-01 00:05:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,21.78
2025-01-01 00:05:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.59
2025-01-01 00:05:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,15.09
2025-01-01 00:05:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.16
2025-01-01 00:05:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.12
2025-01-01 00:05:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.16
2025-01-01 00:05:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.78
2025-01-01 00:05:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.53
2025-01-01 00:06:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.91
2025-01-01 00:06:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.62
2025-01-01 00:06:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.91
2025-01-01 00:06:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.44
2025-01-01 00:06:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,15.03
2025-01-01 00:06:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.03
2025-01-01 00:06:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.09
2025-01-01 00:06:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.28
2025-01-01 00:06:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.78
2025-01-01 00:06:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.53
2025-01-01 00:06:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.78
2025-01-01 00:06:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.44
2025-01-01 00:06:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.12
2025-01-01 00:06:30.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.34
2025-01-01 00:06:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.59
2025-01-01 00:06:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.81
2025-01-01 00:06:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.09
2025-01-01 00:06:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.47
2025-01-01 00:06:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.16
2025-01-01 00:06:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.38
2025-01-01 00:06:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.41
2025-01-01 00:07:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.50
2025-01-01 00:07:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.78
2025-01-01 00:07:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,23.31
2025-01-01 00:07:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,16.81
2025-01-01 00:07:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.06
2025-01-01 00:07:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.81
2025-01-01 00:07:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.75
2025-01-01 00:07:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.88
2025-01-01 00:07:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.78
2025-01-01 00:07:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.41
2025-01-01 00:07:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.50
2025-01-01 00:07:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.03
2025-01-01 00:07:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.78
2025-01-01 00:07:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,23.38
2025-01-01 00:07:30.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.19
2025-01-01 00:07:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.53
2025-01-01 00:07:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.97
2025-01-01 00:07:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.38
2025-01-01 00:07:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.56
2025-01-01 00:07:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.62
2025-01-01 00:07:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.16
2025-01-01 00:07:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.78
2025-01-01 00:08:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,27.94
2025-01-01 00:08:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,49.34
2025-01-01 00:08:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,21.38
2025-01-01 00:08:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.97
2025-01-01 00:08:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.41
2025-01-01 00:08:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.28
2025-01-01 00:08:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.97
2025-01-01 00:08:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.50
2025-01-01 00:08:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.59
2025-01-01 00:08:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.41
2025-01-01 00:08:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.94
2025-01-01 00:08:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.56
2025-01-01 00:08:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,49.22
2025-01-01 00:08:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,23.06
2025-01-01 00:08:30.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,15.47
2025-01-01 00:08:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.44
2025-01-01 00:08:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.97
2025-01-01 00:08:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,18.84
2025-01-01 00:08:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.59
2025-01-01 00:08:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.75
2025-01-01 00:08:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.22
2025-01-01 00:08:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,51.00
2025-01-01 00:09:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.25
2025-01-01 00:09:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.84
2025-01-01 00:09:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,25.41
2025-01-01 00:09:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,17.69
2025-01-01 00:09:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.31
2025-01-01 00:09:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.16
2025-01-01 00:09:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,19.72
2025-01-01 00:09:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.50
2025-01-01 00:09:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.38
2025-01-01 00:09:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.31
2025-01-01 00:09:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.62
2025-01-01 00:09:30.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,9.59
2025-01-01 00:09:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.34
2025-01-01 00:09:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.38
2025-01-01 00:09:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,26.97
2025-01-01 00:09:30.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,22.62
2025-01-01 00:09:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.75
2025-01-01 00:09:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.53
2025-01-01 00:09:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.38
2025-01-01 00:09:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.62
2025-01-01 00:09:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.53
2025-01-01 00:09:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.25
2025-01-01 00:09:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.62
2025-01-01 00:10:00.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,10.66
2025-01-01 00:10:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.62
2025-01-01 00:10:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.16
2025-01-01 00:10:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,26.41
2025-01-01 00:10:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,17.69
2025-01-01 00:10:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.03
2025-01-01 00:10:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.47
2025-01-01 00:10:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.22
2025-01-01 00:10:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.72
2025-01-01 00:10:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.22
2025-01-01 00:10:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,30.00
2025-01-01 00:10:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.69
2025-01-01 00:10:30.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,10.56
2025-01-01 00:10:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,31.78
2025-01-01 00:10:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,47.84
2025-01-01 00:10:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,27.03
2025-01-01 00:10:30.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.88
2025-01-01 00:10:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.72
2025-01-01 00:10:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.38
2025-01-01 00:10:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.41
2025-01-01 00:10:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.91
2025-01-01 00:10:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.16
2025-01-01 00:10:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.88
2025-01-01 00:10:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.75
2025-01-01 00:11:00.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,9.41
2025-01-01 00:11:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,31.28
2025-01-01 00:11:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.50
2025-01-01 00:11:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,28.00
2025-01-01 00:11:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,19.06
2025-01-01 00:11:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.22
2025-01-01 00:11:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.38
2025-01-01 00:11:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,19.91
2025-01-01 00:11:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.88
2025-01-01 00:11:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.16
2025-01-01 00:11:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.25
2025-01-01 00:11:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.69
2025-01-01 00:11:30.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,10.34
2025-01-01 00:11:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.84
2025-01-01 00:11:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,48.91
2025-01-01 00:11:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,25.28
2025-01-01 00:11:30.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,12.41
2025-01-01 00:11:30.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,35.12
2025-01-01 00:11:30.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.44
2025-01-01 00:11:30.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.41
2025-01-01 00:11:30.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.53
2025-01-01 00:11:30.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.16
2025-01-01 00:11:30.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,28.91
2025-01-01 00:11:30.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.50
2025-01-01 00:12:00.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,10.81
2025-01-01 00:12:00.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.44
2025-01-01 00:12:00.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,49.38
2025-01-01 00:12:00.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,23.94
2025-01-01 00:12:00.000,G10,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,10.66
2025-01-01 00:12:00.000,G16,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,34.84
2025-01-01 00:12:00.000,G18,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,13.00
2025-01-01 00:12:00.000,G21,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,20.28
2025-01-01 00:12:00.000,G26,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,46.44
2025-01-01 00:12:00.000,G27,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,55.09
2025-01-01 00:12:00.000,G28,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,28.78
2025-01-01 00:12:00.000,G31,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,50.81
2025-01-01 00:12:30.000,G02,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,10.72
2025-01-01 00:12:30.000,G04,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,29.31
2025-01-01 00:12:30.000,G08,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,49.06
2025-01-01 00:12:30.000,G09,S1W,ABPO00MDG_R_20250010000_01D_30S_MO,25.16
