time_utc,sat,signal_code,station,CN0_dBHz
2025-01-01 00:37:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.41
2025-01-01 00:37:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.81
2025-01-01 00:37:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.31
2025-01-01 00:37:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.09
2025-01-01 00:37:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.44
2025-01-01 00:37:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.38
2025-01-01 00:37:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.31
2025-01-01 00:37:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.47
2025-01-01 00:37:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.06
2025-01-01 00:37:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.69
2025-01-01 00:37:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.91
2025-01-01 00:37:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.84
2025-01-01 00:37:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.50
2025-01-01 00:37:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.25
2025-01-01 00:37:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.28
2025-01-01 00:37:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.16
2025-01-01 00:37:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.84
2025-01-01 00:38:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.44
2025-01-01 00:38:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.16
2025-01-01 00:38:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.25
2025-01-01 00:38:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.06
2025-01-01 00:38:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.69
2025-01-01 00:38:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.56
2025-01-01 00:38:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.81
2025-01-01 00:38:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.16
2025-01-01 00:38:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.00
2025-01-01 00:38:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.22
2025-01-01 00:38:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.72
2025-01-01 00:38:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.69
2025-01-01 00:38:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.34
2025-01-01 00:38:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.44
2025-01-01 00:38:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.16
2025-01-01 00:38:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:38:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.56
2025-01-01 00:38:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.81
2025-01-01 00:38:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.84
2025-01-01 00:38:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.56
2025-01-01 00:38:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,20.84
2025-01-01 00:38:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.50
2025-01-01 00:38:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.31
2025-01-01 00:38:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.91
2025-01-01 00:39:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.34
2025-01-01 00:39:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:39:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.84
2025-01-01 00:39:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.03
2025-01-01 00:39:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.22
2025-01-01 00:39:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.91
2025-01-01 00:39:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.62
2025-01-01 00:39:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.97
2025-01-01 00:39:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.31
2025-01-01 00:39:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.44
2025-01-01 00:39:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.84
2025-01-01 00:39:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.66
2025-01-01 00:39:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.56
2025-01-01 00:39:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.59
2025-01-01 00:39:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.62
2025-01-01 00:39:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.16
2025-01-01 00:39:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.03
2025-01-01 00:39:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.22
2025-01-01 00:39:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.44
2025-01-01 00:39:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.69
2025-01-01 00:39:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,20.38
2025-01-01 00:39:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.62
2025-01-01 00:39:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.47
2025-01-01 00:39:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.09
2025-01-01 00:40:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.38
2025-01-01 00:40:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:40:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.72
2025-01-01 00:40:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.38
2025-01-01 00:40:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.22
2025-01-01 00:40:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.03
2025-01-01 00:40:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.94
2025-01-01 00:40:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,20.50
2025-01-01 00:40:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.47
2025-01-01 00:40:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.88
2025-01-01 00:40:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.38
2025-01-01 00:40:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.34
2025-01-01 00:40:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.34
2025-01-01 00:40:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.50
2025-01-01 00:40:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.28
2025-01-01 00:40:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.97
2025-01-01 00:40:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.94
2025-01-01 00:40:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.94
2025-01-01 00:40:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.50
2025-01-01 00:40:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,20.16
2025-01-01 00:40:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.28
2025-01-01 00:40:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.59
2025-01-01 00:40:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.12
2025-01-01 00:41:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.56
2025-01-01 00:41:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.50
2025-01-01 00:41:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.47
2025-01-01 00:41:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.00
2025-01-01 00:41:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.09
2025-01-01 00:41:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.12
2025-01-01 00:41:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.19
2025-01-01 00:41:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.44
2025-01-01 00:41:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,20.06
2025-01-01 00:41:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.44
2025-01-01 00:41:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.47
2025-01-01 00:41:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.28
2025-01-01 00:41:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.59
2025-01-01 00:41:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.66
2025-01-01 00:41:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.84
2025-01-01 00:41:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.41
2025-01-01 00:41:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.44
2025-01-01 00:41:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.22
2025-01-01 00:41:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.38
2025-01-01 00:41:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.84
2025-01-01 00:41:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,19.91
2025-01-01 00:41:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.50
2025-01-01 00:41:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.25
2025-01-01 00:41:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.66
2025-01-01 00:42:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.31
2025-01-01 00:42:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.22
2025-01-01 00:42:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.09
2025-01-01 00:42:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.56
2025-01-01 00:42:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.84
2025-01-01 00:42:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.06
2025-01-01 00:42:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.16
2025-01-01 00:42:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.31
2025-01-01 00:42:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,18.34
2025-01-01 00:42:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.34
2025-01-01 00:42:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.56
2025-01-01 00:42:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.66
2025-01-01 00:42:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.38
2025-01-01 00:42:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.38
2025-01-01 00:42:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:42:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.50
2025-01-01 00:42:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.50
2025-01-01 00:42:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.72
2025-01-01 00:42:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.44
2025-01-01 00:42:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.19
2025-01-01 00:42:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.22
2025-01-01 00:42:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.53
2025-01-01 00:42:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.06
2025-01-01 00:42:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.25
2025-01-01 00:43:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.16
2025-01-01 00:43:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.19
2025-01-01 00:43:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.00
2025-01-01 00:43:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.56
2025-01-01 00:43:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.69
2025-01-01 00:43:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.34
2025-01-01 00:43:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.66
2025-01-01 00:43:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.69
2025-01-01 00:43:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.44
2025-01-01 00:43:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.25
2025-01-01 00:43:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.28
2025-01-01 00:43:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,40.50
2025-01-01 00:43:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.44
2025-01-01 00:43:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.47
2025-01-01 00:43:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.19
2025-01-01 00:43:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.41
2025-01-01 00:43:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.69
2025-01-01 00:43:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.34
2025-01-01 00:43:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.53
2025-01-01 00:43:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.19
2025-01-01 00:43:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.00
2025-01-01 00:43:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.44
2025-01-01 00:43:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.88
2025-01-01 00:43:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.19
2025-01-01 00:44:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.25
2025-01-01 00:44:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.22
2025-01-01 00:44:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.16
2025-01-01 00:44:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.47
2025-01-01 00:44:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.97
2025-01-01 00:44:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.28
2025-01-01 00:44:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.44
2025-01-01 00:44:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.09
2025-01-01 00:44:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.00
2025-01-01 00:44:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.28
2025-01-01 00:44:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.59
2025-01-01 00:44:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.62
2025-01-01 00:44:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.62
2025-01-01 00:44:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.34
2025-01-01 00:44:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.69
2025-01-01 00:44:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.31
2025-01-01 00:44:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.69
2025-01-01 00:44:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.69
2025-01-01 00:44:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.38
2025-01-01 00:44:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,21.53
2025-01-01 00:44:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.59
2025-01-01 00:44:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.34
2025-01-01 00:44:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.44
2025-01-01 00:44:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.91
2025-01-01 00:45:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.50
2025-01-01 00:45:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.25
2025-01-01 00:45:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.81
2025-01-01 00:45:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.69
2025-01-01 00:45:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.12
2025-01-01 00:45:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.16
2025-01-01 00:45:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.22
2025-01-01 00:45:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,21.69
2025-01-01 00:45:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.94
2025-01-01 00:45:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.00
2025-01-01 00:45:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.00
2025-01-01 00:45:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.25
2025-01-01 00:45:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.69
2025-01-01 00:45:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.38
2025-01-01 00:45:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.41
2025-01-01 00:45:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.12
2025-01-01 00:45:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.03
2025-01-01 00:45:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.47
2025-01-01 00:45:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,23.44
2025-01-01 00:45:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.53
2025-01-01 00:45:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.59
2025-01-01 00:45:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.12
2025-01-01 00:45:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.38
2025-01-01 00:45:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.53
2025-01-01 00:46:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.28
2025-01-01 00:46:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.06
2025-01-01 00:46:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.44
2025-01-01 00:46:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.22
2025-01-01 00:46:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.22
2025-01-01 00:46:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.41
2025-01-01 00:46:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,23.44
2025-01-01 00:46:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,25.94
2025-01-01 00:46:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.06
2025-01-01 00:46:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.09
2025-01-01 00:46:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.66
2025-01-01 00:46:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.28
2025-01-01 00:46:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.31
2025-01-01 00:46:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.12
2025-01-01 00:46:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.25
2025-01-01 00:46:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.31
2025-01-01 00:46:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.47
2025-01-01 00:46:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.19
2025-01-01 00:46:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.97
2025-01-01 00:46:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.44
2025-01-01 00:46:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.06
2025-01-01 00:46:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.16
2025-01-01 00:46:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.38
2025-01-01 00:46:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.38
2025-01-01 00:47:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.38
2025-01-01 00:47:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.44
2025-01-01 00:47:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.16
2025-01-01 00:47:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.78
2025-01-01 00:47:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.38
2025-01-01 00:47:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.72
2025-01-01 00:47:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.25
2025-01-01 00:47:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.06
2025-01-01 00:47:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.91
2025-01-01 00:47:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.16
2025-01-01 00:47:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.41
2025-01-01 00:47:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.38
2025-01-01 00:47:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.31
2025-01-01 00:47:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.03
2025-01-01 00:47:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.53
2025-01-01 00:47:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.44
2025-01-01 00:47:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.78
2025-01-01 00:47:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.34
2025-01-01 00:47:30.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,22.88
2025-01-01 00:47:30.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,23.41
2025-01-01 00:47:30.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,27.41
2025-01-01 00:47:30.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.84
2025-01-01 00:47:30.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.38
2025-01-01 00:47:30.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.16
2025-01-01 00:48:00.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,33.97
2025-01-01 00:48:00.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,37.88
2025-01-01 00:48:00.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.38
2025-01-01 00:48:00.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.12
2025-01-01 00:48:00.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.78
2025-01-01 00:48:00.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.59
2025-01-01 00:48:00.000,C16,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,23.22
2025-01-01 00:48:00.000,C20,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,24.66
2025-01-01 00:48:00.000,C23,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,26.50
2025-01-01 00:48:00.000,C27,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,42.00
2025-01-01 00:48:00.000,C28,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.19
2025-01-01 00:48:00.000,C30,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,41.66
2025-01-01 00:48:30.000,C02,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,34.12
2025-01-01 00:48:30.000,C05,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,38.09
2025-01-01 00:48:30.000,C06,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,28.62
2025-01-01 00:48:30.000,C07,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,29.25
2025-01-01 00:48:30.000,C09,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,30.59
2025-01-01 00:48:30.000,C10,S6I,ABPO00MDG_R_20250010000_01D_30S_MO,31.12
